datetime,Daily_peak_wind,SustainedWindSpeed,airport
2008-02-04,26.0,20.0,montrose
2008-02-05,20.0,14.0,montrose
2008-02-06,28.0,25.0,montrose
2008-02-07,,26.0,montrose
2008-02-08,18.0,16.0,montrose
2008-02-09,29.0,25.0,montrose
2008-02-10,12.0,12.0,montrose
2008-02-11,13.0,10.0,montrose
2008-02-12,12.0,10.0,montrose
2008-02-14,31.0,24.0,montrose
2008-02-15,13.0,10.0,montrose
2008-02-16,16.0,13.0,montrose
2008-02-17,30.0,24.0,montrose
2008-02-18,12.0,10.0,montrose
2008-02-19,28.0,14.0,montrose
2008-02-20,13.0,9.0,montrose
2008-02-21,14.0,13.0,montrose
2008-02-22,12.0,9.0,montrose
2008-02-23,15.0,13.0,montrose
2008-02-24,41.0,31.0,montrose
2008-02-25,21.0,13.0,montrose
2008-02-26,13.0,12.0,montrose
2008-02-27,15.0,13.0,montrose
2008-02-28,14.0,13.0,montrose
2008-03-01,32.0,25.0,montrose
2008-03-02,44.0,33.0,montrose
2008-03-03,17.0,13.0,montrose
2008-03-04,35.0,26.0,montrose
2008-03-05,26.0,20.0,montrose
2008-03-06,24.0,15.0,montrose
2008-03-07,14.0,10.0,montrose
2008-03-08,17.0,13.0,montrose
2008-03-09,13.0,10.0,montrose
2008-03-10,24.0,20.0,montrose
2008-03-11,20.0,14.0,montrose
2008-03-12,28.0,21.0,montrose
2008-03-13,36.0,29.0,montrose
2008-03-14,33.0,28.0,montrose
2008-03-15,25.0,22.0,montrose
2008-03-16,33.0,26.0,montrose
2008-03-17,31.0,28.0,montrose
2008-03-18,21.0,13.0,montrose
2008-03-19,16.0,14.0,montrose
2008-03-20,30.0,23.0,montrose
2008-03-21,33.0,25.0,montrose
2008-03-22,29.0,22.0,montrose
2008-03-23,15.0,12.0,montrose
2008-03-24,22.0,16.0,montrose
2008-03-25,26.0,22.0,montrose
2008-03-26,35.0,24.0,montrose
2008-03-27,38.0,30.0,montrose
2008-03-28,20.0,13.0,montrose
2008-03-29,38.0,28.0,montrose
2008-03-30,56.0,41.0,montrose
2008-05-01,37.0,28.0,montrose
2008-05-02,31.0,18.0,montrose
2008-05-03,20.0,14.0,montrose
2008-05-04,28.0,22.0,montrose
2008-05-05,29.0,17.0,montrose
2008-05-06,44.0,32.0,montrose
2008-05-07,,35.0,montrose
2008-05-08,30.0,25.0,montrose
2008-05-09,43.0,33.0,montrose
2008-05-10,30.0,23.0,montrose
2008-05-11,30.0,24.0,montrose
2008-05-12,52.0,40.0,montrose
2008-05-13,26.0,,montrose
2008-05-14,26.0,18.0,montrose
2008-05-15,32.0,26.0,montrose
2008-05-16,22.0,15.0,montrose
2008-05-17,18.0,16.0,montrose
2008-05-18,26.0,14.0,montrose
2008-05-19,20.0,16.0,montrose
2008-05-20,31.0,21.0,montrose
2008-05-21,52.0,35.0,montrose
2008-05-22,28.0,21.0,montrose
2008-05-23,26.0,20.0,montrose
2008-05-24,24.0,18.0,montrose
2008-05-25,18.0,13.0,montrose
2008-05-26,37.0,25.0,montrose
2008-05-27,21.0,14.0,montrose
2008-05-28,41.0,32.0,montrose
2008-05-29,36.0,26.0,montrose
2008-05-30,36.0,17.0,montrose
2008-06-01,29.0,20.0,montrose
2008-06-02,37.0,24.0,montrose
2008-06-03,33.0,23.0,montrose
2008-06-04,38.0,30.0,montrose
2008-06-05,32.0,23.0,montrose
2008-06-06,31.0,24.0,montrose
2008-06-07,47.0,31.0,montrose
2008-06-08,22.0,18.0,montrose
2008-06-09,20.0,14.0,montrose
2008-06-10,49.0,31.0,montrose
2008-06-11,36.0,28.0,montrose
2008-06-12,25.0,18.0,montrose
2008-06-13,17.0,14.0,montrose
2008-06-14,20.0,14.0,montrose
2008-06-15,39.0,26.0,montrose
2008-06-16,28.0,21.0,montrose
2008-06-17,20.0,15.0,montrose
2008-06-18,21.0,14.0,montrose
2008-06-19,21.0,16.0,montrose
2008-06-20,24.0,17.0,montrose
2008-06-21,17.0,14.0,montrose
2008-06-22,32.0,25.0,montrose
2008-06-23,37.0,31.0,montrose
2008-06-24,36.0,30.0,montrose
2008-06-25,39.0,18.0,montrose
2008-06-26,38.0,29.0,montrose
2008-06-27,20.0,14.0,montrose
2008-06-28,29.0,17.0,montrose
2008-06-29,21.0,16.0,montrose
2008-07-01,23.0,20.0,montrose
2008-07-02,41.0,,montrose
2008-07-03,22.0,17.0,montrose
2008-07-04,23.0,18.0,montrose
2008-07-05,40.0,32.0,montrose
2008-07-06,35.0,29.0,montrose
2008-07-07,26.0,21.0,montrose
2008-07-08,22.0,17.0,montrose
2008-07-09,21.0,16.0,montrose
2008-07-10,17.0,14.0,montrose
2008-07-11,39.0,30.0,montrose
2008-07-12,17.0,13.0,montrose
2008-07-13,23.0,18.0,montrose
2008-07-14,24.0,20.0,montrose
2008-07-15,20.0,15.0,montrose
2008-07-16,51.0,40.0,montrose
2008-07-17,26.0,22.0,montrose
2008-07-18,39.0,31.0,montrose
2008-07-19,33.0,28.0,montrose
2008-07-20,24.0,20.0,montrose
2008-07-21,38.0,30.0,montrose
2008-07-22,22.0,18.0,montrose
2008-07-23,40.0,32.0,montrose
2008-07-24,22.0,18.0,montrose
2008-07-25,41.0,32.0,montrose
2008-07-26,28.0,22.0,montrose
2008-07-27,25.0,16.0,montrose
2008-07-28,28.0,23.0,montrose
2008-07-29,18.0,15.0,montrose
2008-07-30,22.0,16.0,montrose
2008-08-01,21.0,17.0,montrose
2008-08-02,33.0,26.0,montrose
2008-08-03,30.0,26.0,montrose
2008-08-04,32.0,26.0,montrose
2008-08-05,30.0,23.0,montrose
2008-08-06,21.0,16.0,montrose
2008-08-07,25.0,22.0,montrose
2008-08-08,21.0,15.0,montrose
2008-08-09,24.0,21.0,montrose
2008-08-10,22.0,18.0,montrose
2008-08-11,18.0,15.0,montrose
2008-08-12,24.0,20.0,montrose
2008-08-13,17.0,13.0,montrose
2008-08-14,25.0,18.0,montrose
2008-08-15,31.0,23.0,montrose
2008-08-16,29.0,21.0,montrose
2008-08-17,17.0,13.0,montrose
2008-08-18,26.0,16.0,montrose
2008-08-19,18.0,16.0,montrose
2008-08-20,17.0,13.0,montrose
2008-08-21,20.0,15.0,montrose
2008-08-22,,14.0,montrose
2008-08-23,32.0,30.0,montrose
2008-08-24,25.0,22.0,montrose
2008-08-25,24.0,17.0,montrose
2008-08-26,18.0,15.0,montrose
2008-08-27,18.0,14.0,montrose
2008-08-28,26.0,16.0,montrose
2008-08-29,16.0,12.0,montrose
2008-08-30,33.0,26.0,montrose
2008-09-01,41.0,32.0,montrose
2008-09-02,15.0,13.0,montrose
2008-09-03,22.0,15.0,montrose
2008-09-04,26.0,13.0,montrose
2008-09-05,17.0,13.0,montrose
2008-09-06,16.0,14.0,montrose
2008-09-07,18.0,14.0,montrose
2008-09-08,18.0,15.0,montrose
2008-09-09,31.0,24.0,montrose
2008-09-10,36.0,25.0,montrose
2008-09-11,31.0,23.0,montrose
2008-09-12,24.0,16.0,montrose
2008-09-13,26.0,13.0,montrose
2008-09-14,25.0,16.0,montrose
2008-09-15,26.0,17.0,montrose
2008-09-16,21.0,15.0,montrose
2008-09-17,25.0,21.0,montrose
2008-09-18,23.0,18.0,montrose
2008-09-19,20.0,16.0,montrose
2008-09-20,48.0,36.0,montrose
2008-09-21,33.0,24.0,montrose
2008-09-22,36.0,29.0,montrose
2008-09-23,16.0,13.0,montrose
2008-09-24,15.0,13.0,montrose
2008-09-25,21.0,17.0,montrose
2008-09-26,21.0,17.0,montrose
2008-09-27,38.0,30.0,montrose
2008-09-28,26.0,22.0,montrose
2008-09-29,15.0,13.0,montrose
2008-10-01,29.0,22.0,montrose
2008-10-02,30.0,22.0,montrose
2008-10-03,23.0,18.0,montrose
2008-10-04,36.0,26.0,montrose
2008-10-05,21.0,17.0,montrose
2008-10-06,17.0,13.0,montrose
2008-10-07,15.0,13.0,montrose
2008-10-08,16.0,13.0,montrose
2008-10-09,33.0,25.0,montrose
2008-10-10,41.0,30.0,montrose
2008-10-11,61.0,45.0,montrose
2008-10-12,24.0,17.0,montrose
2008-10-13,26.0,17.0,montrose
2008-10-14,15.0,12.0,montrose
2008-10-15,17.0,15.0,montrose
2008-10-16,17.0,13.0,montrose
2008-10-17,26.0,20.0,montrose
2008-10-18,29.0,15.0,montrose
2008-10-19,15.0,13.0,montrose
2008-10-20,46.0,26.0,montrose
2008-10-21,43.0,35.0,montrose
2008-10-22,24.0,20.0,montrose
2008-10-23,14.0,10.0,montrose
2008-10-24,16.0,13.0,montrose
2008-10-25,14.0,10.0,montrose
2008-10-26,,13.0,montrose
2008-10-27,16.0,13.0,montrose
2008-10-28,14.0,13.0,montrose
2008-10-29,15.0,14.0,montrose
2008-10-30,16.0,15.0,montrose
2008-11-01,14.0,13.0,montrose
2008-11-02,36.0,29.0,montrose
2008-11-03,21.0,13.0,montrose
2008-11-04,43.0,31.0,montrose
2008-11-05,32.0,28.0,montrose
2008-11-06,17.0,15.0,montrose
2008-11-07,26.0,16.0,montrose
2008-11-08,13.0,12.0,montrose
2008-11-09,25.0,22.0,montrose
2008-11-10,24.0,20.0,montrose
2008-11-11,15.0,9.0,montrose
2008-11-12,10.0,9.0,montrose
2008-11-13,15.0,13.0,montrose
2008-11-14,22.0,18.0,montrose
2008-11-15,13.0,12.0,montrose
2008-11-16,12.0,12.0,montrose
2008-11-17,14.0,13.0,montrose
2008-11-18,13.0,12.0,montrose
2008-11-19,15.0,13.0,montrose
2008-11-20,12.0,10.0,montrose
2008-11-21,14.0,12.0,montrose
2008-11-22,15.0,13.0,montrose
2008-11-23,18.0,17.0,montrose
2008-11-24,13.0,12.0,montrose
2008-11-25,12.0,10.0,montrose
2008-11-26,10.0,10.0,montrose
2008-11-27,10.0,9.0,montrose
2008-11-28,8.0,7.0,montrose
2008-11-29,14.0,10.0,montrose
2008-12-01,14.0,10.0,montrose
2008-12-02,31.0,23.0,montrose
2008-12-03,13.0,12.0,montrose
2008-12-04,10.0,10.0,montrose
2008-12-05,24.0,9.0,montrose
2008-12-06,12.0,9.0,montrose
2008-12-07,31.0,28.0,montrose
2008-12-08,23.0,16.0,montrose
2008-12-09,30.0,24.0,montrose
2008-12-10,29.0,26.0,montrose
2008-12-11,14.0,13.0,montrose
2008-12-12,16.0,14.0,montrose
2008-12-13,48.0,37.0,montrose
2008-12-14,23.0,17.0,montrose
2008-12-15,30.0,24.0,montrose
2008-12-16,29.0,26.0,montrose
2008-12-17,,,montrose
2008-12-18,45.0,32.0,montrose
2008-12-19,33.0,25.0,montrose
2008-12-20,22.0,17.0,montrose
2008-12-21,10.0,9.0,montrose
2008-12-22,36.0,29.0,montrose
2008-12-23,30.0,17.0,montrose
2008-12-24,12.0,12.0,montrose
2008-12-25,51.0,36.0,montrose
2008-12-26,56.0,43.0,montrose
2008-12-27,20.0,15.0,montrose
2008-12-28,29.0,29.0,montrose
2008-12-29,28.0,26.0,montrose
2008-12-30,24.0,18.0,montrose
2009-01-01,31.0,26.0,montrose
2009-01-02,36.0,25.0,montrose
2009-01-03,41.0,25.0,montrose
2009-01-04,30.0,24.0,montrose
2009-01-05,28.0,16.0,montrose
2009-01-06,10.0,8.0,montrose
2009-01-07,,26.0,montrose
2009-01-08,53.0,29.0,montrose
2009-01-09,23.0,14.0,montrose
2009-01-10,31.0,29.0,montrose
2009-01-11,24.0,13.0,montrose
2009-01-12,30.0,,montrose
2009-01-13,14.0,13.0,montrose
2009-01-14,24.0,23.0,montrose
2009-01-15,10.0,10.0,montrose
2009-01-16,13.0,12.0,montrose
2009-01-17,29.0,28.0,montrose
2009-01-18,30.0,14.0,montrose
2009-01-19,,14.0,montrose
2009-01-20,28.0,13.0,montrose
2009-01-21,28.0,26.0,montrose
2009-01-22,,17.0,montrose
2009-01-23,9.0,8.0,montrose
2009-01-24,21.0,16.0,montrose
2009-01-25,37.0,24.0,montrose
2009-01-26,47.0,32.0,montrose
2009-01-27,28.0,26.0,montrose
2009-01-28,13.0,10.0,montrose
2009-01-29,14.0,12.0,montrose
2009-01-30,13.0,10.0,montrose
2009-02-01,14.0,12.0,montrose
2009-02-02,,24.0,montrose
2009-02-03,15.0,14.0,montrose
2009-02-04,,28.0,montrose
2009-02-05,21.0,17.0,montrose
2009-02-06,35.0,28.0,montrose
2009-02-07,29.0,23.0,montrose
2009-02-08,39.0,29.0,montrose
2009-02-09,38.0,29.0,montrose
2009-02-10,22.0,18.0,montrose
2009-02-11,18.0,12.0,montrose
2009-02-12,26.0,20.0,montrose
2009-02-13,22.0,16.0,montrose
2009-02-14,38.0,28.0,montrose
2009-02-15,21.0,17.0,montrose
2009-02-16,30.0,18.0,montrose
2009-02-17,55.0,40.0,montrose
2009-02-18,21.0,17.0,montrose
2009-02-19,14.0,12.0,montrose
2009-02-20,14.0,13.0,montrose
2009-02-21,14.0,13.0,montrose
2009-02-22,17.0,14.0,montrose
2009-02-23,23.0,13.0,montrose
2009-02-24,21.0,16.0,montrose
2009-02-25,41.0,31.0,montrose
2009-02-26,28.0,21.0,montrose
2009-02-27,38.0,30.0,montrose
2009-03-01,,24.0,montrose
2009-03-02,25.0,20.0,montrose
2009-03-03,33.0,24.0,montrose
2009-03-04,53.0,40.0,montrose
2009-03-05,43.0,33.0,montrose
2009-03-06,40.0,28.0,montrose
2009-03-07,29.0,22.0,montrose
2009-03-08,51.0,28.0,montrose
2009-03-09,53.0,40.0,montrose
2009-03-10,31.0,23.0,montrose
2009-03-11,13.0,10.0,montrose
2009-03-12,22.0,18.0,montrose
2009-03-13,18.0,14.0,montrose
2009-03-14,16.0,13.0,montrose
2009-03-15,31.0,25.0,montrose
2009-03-16,15.0,14.0,montrose
2009-03-17,,21.0,montrose
2009-03-18,17.0,14.0,montrose
2009-03-19,25.0,14.0,montrose
2009-03-20,22.0,15.0,montrose
2009-03-21,30.0,23.0,montrose
2009-03-22,56.0,40.0,montrose
2009-03-23,28.0,22.0,montrose
2009-03-24,24.0,16.0,montrose
2009-03-25,29.0,21.0,montrose
2009-03-26,38.0,30.0,montrose
2009-03-27,36.0,30.0,montrose
2009-03-28,14.0,12.0,montrose
2009-03-29,54.0,43.0,montrose
2009-03-30,25.0,22.0,montrose
2009-04-01,36.0,28.0,montrose
2009-04-02,47.0,32.0,montrose
2009-04-03,52.0,36.0,montrose
2009-04-04,31.0,25.0,montrose
2009-04-05,22.0,17.0,montrose
2009-04-06,15.0,13.0,montrose
2009-04-07,18.0,17.0,montrose
2009-04-08,47.0,37.0,montrose
2009-04-09,32.0,17.0,montrose
2009-04-10,30.0,23.0,montrose
2009-04-11,,17.0,montrose
2009-04-12,33.0,26.0,montrose
2009-04-13,18.0,15.0,montrose
2009-04-14,38.0,29.0,montrose
2009-04-15,44.0,35.0,montrose
2009-04-16,30.0,22.0,montrose
2009-04-17,35.0,28.0,montrose
2009-04-18,20.0,15.0,montrose
2009-04-19,25.0,13.0,montrose
2009-04-20,20.0,16.0,montrose
2009-04-21,17.0,15.0,montrose
2009-04-22,25.0,18.0,montrose
2009-04-23,35.0,23.0,montrose
2009-04-24,38.0,29.0,montrose
2009-04-25,54.0,41.0,montrose
2009-04-26,30.0,23.0,montrose
2009-04-27,29.0,22.0,montrose
2009-04-28,45.0,32.0,montrose
2009-04-29,30.0,23.0,montrose
2009-05-01,22.0,17.0,montrose
2009-05-02,47.0,33.0,montrose
2009-05-03,32.0,25.0,montrose
2009-05-04,35.0,28.0,montrose
2009-05-05,20.0,13.0,montrose
2009-05-06,29.0,23.0,montrose
2009-05-07,33.0,25.0,montrose
2009-05-08,22.0,17.0,montrose
2009-05-09,21.0,14.0,montrose
2009-05-10,22.0,17.0,montrose
2009-05-11,24.0,17.0,montrose
2009-05-12,39.0,29.0,montrose
2009-05-13,35.0,21.0,montrose
2009-05-14,30.0,24.0,montrose
2009-05-15,28.0,15.0,montrose
2009-05-16,26.0,16.0,montrose
2009-05-17,16.0,14.0,montrose
2009-05-18,22.0,17.0,montrose
2009-05-19,35.0,28.0,montrose
2009-05-20,29.0,25.0,montrose
2009-05-21,36.0,29.0,montrose
2009-05-22,18.0,13.0,montrose
2009-05-23,26.0,21.0,montrose
2009-05-24,30.0,24.0,montrose
2009-05-25,,18.0,montrose
2009-05-26,30.0,18.0,montrose
2009-05-27,26.0,25.0,montrose
2009-05-28,26.0,20.0,montrose
2009-05-29,32.0,26.0,montrose
2009-05-30,33.0,26.0,montrose
2009-06-01,,24.0,montrose
2009-06-02,33.0,24.0,montrose
2009-06-03,38.0,29.0,montrose
2009-06-04,28.0,20.0,montrose
2009-06-05,48.0,39.0,montrose
2009-06-06,44.0,36.0,montrose
2009-06-07,35.0,24.0,montrose
2009-06-08,30.0,23.0,montrose
2009-06-09,30.0,23.0,montrose
2009-06-10,29.0,24.0,montrose
2009-06-11,33.0,26.0,montrose
2009-06-12,26.0,17.0,montrose
2009-06-13,41.0,36.0,montrose
2009-06-14,37.0,28.0,montrose
2009-06-15,25.0,20.0,montrose
2009-06-16,23.0,16.0,montrose
2009-06-17,40.0,32.0,montrose
2009-06-18,36.0,29.0,montrose
2009-06-19,,,montrose
2009-06-20,32.0,28.0,montrose
2009-06-21,32.0,26.0,montrose
2009-06-22,26.0,17.0,montrose
2009-06-23,37.0,32.0,montrose
2009-06-24,44.0,30.0,montrose
2009-06-25,31.0,25.0,montrose
2009-06-26,26.0,21.0,montrose
2009-06-27,25.0,15.0,montrose
2009-06-28,24.0,17.0,montrose
2009-06-29,21.0,16.0,montrose
2009-07-01,41.0,25.0,montrose
2009-07-02,39.0,31.0,montrose
2009-07-03,41.0,33.0,montrose
2009-07-04,32.0,24.0,montrose
2009-07-05,20.0,14.0,montrose
2009-07-06,41.0,26.0,montrose
2009-07-07,32.0,23.0,montrose
2009-07-08,28.0,21.0,montrose
2009-07-09,30.0,22.0,montrose
2009-07-10,22.0,18.0,montrose
2009-07-11,44.0,29.0,montrose
2009-07-12,38.0,25.0,montrose
2009-07-13,33.0,25.0,montrose
2009-07-14,16.0,13.0,montrose
2009-07-15,30.0,14.0,montrose
2009-07-16,20.0,16.0,montrose
2009-07-17,21.0,16.0,montrose
2009-07-18,33.0,20.0,montrose
2009-07-19,31.0,24.0,montrose
2009-07-20,25.0,18.0,montrose
2009-07-21,32.0,26.0,montrose
2009-07-22,18.0,13.0,montrose
2009-07-23,18.0,15.0,montrose
2009-07-24,18.0,16.0,montrose
2009-07-25,30.0,23.0,montrose
2009-07-26,35.0,28.0,montrose
2009-07-27,16.0,13.0,montrose
2009-07-28,48.0,31.0,montrose
2009-07-29,36.0,25.0,montrose
2009-07-30,31.0,24.0,montrose
2009-08-01,32.0,18.0,montrose
2009-08-02,29.0,23.0,montrose
2009-08-03,28.0,20.0,montrose
2009-08-04,23.0,15.0,montrose
2009-08-05,36.0,30.0,montrose
2009-08-06,32.0,25.0,montrose
2009-08-07,38.0,30.0,montrose
2009-08-08,35.0,25.0,montrose
2009-08-09,17.0,14.0,montrose
2009-08-10,28.0,15.0,montrose
2009-08-11,18.0,14.0,montrose
2009-08-12,26.0,18.0,montrose
2009-08-13,24.0,18.0,montrose
2009-08-14,26.0,23.0,montrose
2009-08-15,33.0,25.0,montrose
2009-08-16,29.0,22.0,montrose
2009-08-17,22.0,15.0,montrose
2009-08-18,29.0,22.0,montrose
2009-08-19,16.0,13.0,montrose
2009-08-20,16.0,14.0,montrose
2009-08-21,17.0,15.0,montrose
2009-08-22,32.0,24.0,montrose
2009-08-23,40.0,29.0,montrose
2009-08-24,25.0,21.0,montrose
2009-08-25,33.0,26.0,montrose
2009-08-26,16.0,14.0,montrose
2009-08-27,22.0,18.0,montrose
2009-08-28,41.0,30.0,montrose
2009-08-29,24.0,15.0,montrose
2009-08-30,31.0,26.0,montrose
2009-09-01,28.0,17.0,montrose
2009-09-02,,22.0,montrose
2009-09-03,24.0,17.0,montrose
2009-09-04,25.0,21.0,montrose
2009-09-05,,,montrose
2009-09-06,23.0,20.0,montrose
2009-09-07,18.0,15.0,montrose
2009-09-08,28.0,21.0,montrose
2009-09-09,33.0,25.0,montrose
2009-09-10,40.0,30.0,montrose
2009-09-11,17.0,14.0,montrose
2009-09-12,35.0,29.0,montrose
2009-09-13,29.0,22.0,montrose
2009-09-14,22.0,17.0,montrose
2009-09-15,24.0,18.0,montrose
2009-09-16,30.0,23.0,montrose
2009-09-17,22.0,16.0,montrose
2009-09-18,36.0,30.0,montrose
2009-09-19,21.0,17.0,montrose
2009-09-20,52.0,39.0,montrose
2009-09-21,38.0,29.0,montrose
2009-09-22,25.0,16.0,montrose
2009-09-23,20.0,14.0,montrose
2009-09-24,21.0,16.0,montrose
2009-09-25,25.0,20.0,montrose
2009-09-26,17.0,14.0,montrose
2009-09-27,16.0,14.0,montrose
2009-09-28,23.0,18.0,montrose
2009-09-29,36.0,26.0,montrose
2009-10-01,20.0,15.0,montrose
2009-10-02,28.0,16.0,montrose
2009-10-03,29.0,22.0,montrose
2009-10-04,44.0,33.0,montrose
2009-10-05,35.0,28.0,montrose
2009-10-06,16.0,13.0,montrose
2009-10-07,21.0,16.0,montrose
2009-10-08,26.0,21.0,montrose
2009-10-09,24.0,17.0,montrose
2009-10-10,28.0,22.0,montrose
2009-10-11,32.0,24.0,montrose
2009-10-12,23.0,17.0,montrose
2009-10-13,36.0,30.0,montrose
2009-10-14,35.0,25.0,montrose
2009-10-15,20.0,15.0,montrose
2009-10-16,15.0,10.0,montrose
2009-10-17,15.0,14.0,montrose
2009-10-18,22.0,18.0,montrose
2009-10-19,36.0,24.0,montrose
2009-10-20,36.0,24.0,montrose
2009-10-21,22.0,17.0,montrose
2009-10-22,,20.0,montrose
2009-10-23,22.0,13.0,montrose
2009-10-24,32.0,24.0,montrose
2009-10-25,29.0,22.0,montrose
2009-10-26,13.0,12.0,montrose
2009-10-27,33.0,26.0,montrose
2009-10-28,,16.0,montrose
2009-10-29,30.0,28.0,montrose
2009-10-30,28.0,22.0,montrose
2009-11-01,12.0,10.0,montrose
2009-11-02,,13.0,montrose
2009-11-03,14.0,13.0,montrose
2009-11-04,14.0,14.0,montrose
2009-11-05,20.0,15.0,montrose
2009-11-06,28.0,21.0,montrose
2009-11-07,29.0,20.0,montrose
2009-11-08,25.0,21.0,montrose
2009-11-09,,,montrose
2009-11-10,29.0,20.0,montrose
2009-11-11,25.0,20.0,montrose
2009-11-12,46.0,29.0,montrose
2009-11-13,41.0,30.0,montrose
2009-11-14,,20.0,montrose
2009-11-15,24.0,20.0,montrose
2009-11-16,13.0,12.0,montrose
2009-11-17,12.0,9.0,montrose
2009-11-18,12.0,10.0,montrose
2009-11-19,29.0,,montrose
2009-11-20,15.0,13.0,montrose
2009-11-21,24.0,17.0,montrose
2009-11-22,,,montrose
2009-11-23,37.0,28.0,montrose
2009-11-24,23.0,13.0,montrose
2009-11-25,15.0,14.0,montrose
2009-11-26,13.0,10.0,montrose
2009-11-27,14.0,12.0,montrose
2009-11-28,24.0,17.0,montrose
2009-11-29,25.0,24.0,montrose
2009-12-01,12.0,10.0,montrose
2009-12-02,25.0,22.0,montrose
2009-12-03,30.0,29.0,montrose
2009-12-04,14.0,12.0,montrose
2009-12-05,,12.0,montrose
2009-12-06,37.0,30.0,montrose
2009-12-07,40.0,25.0,montrose
2009-12-08,28.0,20.0,montrose
2009-12-09,13.0,12.0,montrose
2009-12-10,9.0,9.0,montrose
2009-12-11,29.0,26.0,montrose
2009-12-12,14.0,13.0,montrose
2009-12-13,52.0,37.0,montrose
2009-12-14,25.0,21.0,montrose
2009-12-15,,,montrose
2009-12-16,10.0,10.0,montrose
2009-12-17,10.0,9.0,montrose
2009-12-18,25.0,25.0,montrose
2009-12-19,29.0,,montrose
2009-12-20,,25.0,montrose
2009-12-21,9.0,8.0,montrose
2009-12-22,15.0,10.0,montrose
2009-12-23,25.0,18.0,montrose
2009-12-24,13.0,12.0,montrose
2009-12-25,14.0,13.0,montrose
2009-12-26,35.0,28.0,montrose
2009-12-27,,24.0,montrose
2009-12-28,10.0,9.0,montrose
2009-12-29,,22.0,montrose
2009-12-30,8.0,7.0,montrose
2010-01-01,13.0,12.0,montrose
2010-01-02,26.0,26.0,montrose
2010-01-03,12.0,12.0,montrose
2010-01-04,15.0,12.0,montrose
2010-01-05,31.0,,montrose
2010-01-06,,,montrose
2010-01-07,13.0,10.0,montrose
2010-01-08,32.0,26.0,montrose
2010-01-09,,,montrose
2010-01-10,10.0,9.0,montrose
2010-01-11,20.0,9.0,montrose
2010-01-12,10.0,9.0,montrose
2010-01-13,10.0,9.0,montrose
2010-01-14,10.0,9.0,montrose
2010-01-15,12.0,10.0,montrose
2010-01-16,12.0,10.0,montrose
2010-01-17,12.0,10.0,montrose
2010-01-18,,25.0,montrose
2010-01-19,22.0,17.0,montrose
2010-01-20,24.0,20.0,montrose
2010-01-21,28.0,23.0,montrose
2010-01-22,26.0,21.0,montrose
2010-01-23,25.0,22.0,montrose
2010-01-24,,,montrose
2010-01-25,13.0,12.0,montrose
2010-01-26,,24.0,montrose
2010-01-27,23.0,13.0,montrose
2010-01-28,12.0,9.0,montrose
2010-01-29,12.0,8.0,montrose
2010-01-30,30.0,21.0,montrose
2010-02-01,15.0,12.0,montrose
2010-02-02,,26.0,montrose
2010-02-03,29.0,29.0,montrose
2010-02-04,13.0,9.0,montrose
2010-02-05,31.0,25.0,montrose
2010-02-06,12.0,10.0,montrose
2010-02-07,18.0,10.0,montrose
2010-02-08,,,montrose
2010-02-09,13.0,10.0,montrose
2010-02-10,20.0,16.0,montrose
2010-02-11,18.0,14.0,montrose
2010-02-12,28.0,13.0,montrose
2010-02-13,18.0,15.0,montrose
2010-02-14,17.0,15.0,montrose
2010-02-15,18.0,13.0,montrose
2010-02-16,16.0,9.0,montrose
2010-02-17,15.0,13.0,montrose
2010-02-18,21.0,17.0,montrose
2010-02-19,10.0,9.0,montrose
2010-02-20,22.0,15.0,montrose
2010-02-21,10.0,9.0,montrose
2010-02-22,20.0,16.0,montrose
2010-02-23,14.0,13.0,montrose
2010-02-24,14.0,12.0,montrose
2010-02-25,10.0,9.0,montrose
2010-02-26,13.0,12.0,montrose
2010-02-27,18.0,14.0,montrose
2010-03-01,12.0,10.0,montrose
2010-03-02,,29.0,montrose
2010-03-03,15.0,14.0,montrose
2010-03-04,35.0,28.0,montrose
2010-03-05,26.0,20.0,montrose
2010-03-06,18.0,13.0,montrose
2010-03-07,26.0,21.0,montrose
2010-03-08,,12.0,montrose
2010-03-09,18.0,14.0,montrose
2010-03-10,20.0,16.0,montrose
2010-03-11,21.0,16.0,montrose
2010-03-12,14.0,10.0,montrose
2010-03-13,28.0,23.0,montrose
2010-03-14,17.0,13.0,montrose
2010-03-15,28.0,23.0,montrose
2010-03-16,28.0,13.0,montrose
2010-03-17,15.0,13.0,montrose
2010-03-18,25.0,15.0,montrose
2010-03-19,39.0,32.0,montrose
2010-03-20,17.0,14.0,montrose
2010-03-21,17.0,16.0,montrose
2010-03-22,25.0,17.0,montrose
2010-03-23,26.0,18.0,montrose
2010-03-24,22.0,17.0,montrose
2010-03-25,25.0,20.0,montrose
2010-03-26,39.0,32.0,montrose
2010-03-27,28.0,22.0,montrose
2010-03-28,16.0,15.0,montrose
2010-03-29,17.0,14.0,montrose
2010-03-30,48.0,37.0,montrose
2010-04-01,43.0,35.0,montrose
2010-04-02,23.0,18.0,montrose
2010-04-03,33.0,24.0,montrose
2010-04-04,39.0,29.0,montrose
2010-04-05,61.0,47.0,montrose
2010-04-06,36.0,29.0,montrose
2010-04-07,32.0,24.0,montrose
2010-04-08,,10.0,montrose
2010-04-09,38.0,22.0,montrose
2010-04-10,30.0,24.0,montrose
2010-04-11,23.0,18.0,montrose
2010-04-12,51.0,44.0,montrose
2010-04-13,30.0,25.0,montrose
